103,0,210,0.71,35,4400,200
104,0,210,0.79,30,10000,100
105,0,210,3.31,35,8850,150
106,0,210,1.82,40,8800,400
107,0,210,4.21,50,8500,500
108,0,210,1.95,30,3400,200
109,0,210,0.87,40,4300,100
110,0,210,0.6,50,4050,50
111,0,210,1.41,15,7950,150
112,0,210,0.73,5,3200,400
113,0,210,2.9,30,1950,150
114,0,210,3.91,50,5500,500
115,0,210,1.06,30,1750,250
116,0,210,2.52,35,2100,300
117,0,210,1.5,40,9900,300
118,0,210,2.68,20,8000,400
119,0,210,3.37,20,6250,250
120,0,210,4.43,35,5250,350
121,0,210,4.13,50,1400,50
122,0,210,1.96,5,7000,500
123,0,210,3.35,15,9250,250
124,0,210,4.79,20,3900,300
125,0,210,2.31,50,2800,400
126,0,210,0.72,30,3000,500
127,0,210,2.07,45,7000,200
128,0,210,3.39,35,4950,450
129,0,210,3.6,25,750,150
130,0,210,3.97,15,9450,350
131,0,210,1.33,10,700,350
132,0,210,3.49,25,3850,350
133,0,210,2.96,50,750,250
134,0,210,1.77,30,9950,50
135,0,210,1.75,10,8700,300
136,0,210,4.45,5,450,150
137,0,210,3.71,15,4000,400
138,0,210,3.04,40,5750,50
139,0,210,2.23,50,8550,150
140,0,210,0.7,10,500,250
141,0,210,4.95,25,5400,450
142,0,210,4.78,10,8750,350
143,0,210,2.9,10,4050,450
144,0,210,2.81,10,9000,250
145,0,210,2.66,15,900,300
146,0,210,2.52,5,1800,450
147,0,210,4.83,15,2750,250
148,0,210,1.9,15,8400,150
149,0,210,2.13,45,7200,450
150,0,210,3.74,35,1300,100
151,0,210,4.35,10,7350,350
152,0,210,1.15,50,700,350
153,0,210,3.63,15,5700,300
154,0,210,1.55,15,2450,350
155,0,210,2.08,30,9250,250
156,0,210,4.17,30,1750,350
157,0,210,3.94,35,5500,250
158,0,210,0.82,40,4050,450
159,0,210,2.03,40,4050,50
160,0,210,2.91,35,1750,50
161,0,210,2.54,50,6300,300
162,0,210,4.47,5,5250,250
163,0,210,2.97,25,900,150
164,0,210,3.51,40,8400,150
165,0,210,1.24,10,400,200
166,0,210,2.81,50,5600,400
167,0,210,2.34,45,2900,50
168,0,210,2.14,15,3600,150
169,0,210,3.93,25,7500,250
170,0,210,4.11,15,900,450
171,0,210,1.43,20,1250,250
172,0,210,3.27,20,2600,100
173,0,210,0.77,30,5250,150
174,0,210,0.54,10,7200,450
175,0,210,0.62,15,800,100
176,0,210,1.5,10,1400,100
177,0,210,2.0,35,5600,100
178,0,210,2.43,20,1000,100
179,0,210,4.86,25,9450,350
180,0,210,1.23,50,2250,450
181,0,210,2.21,5,4200,150
182,0,210,3.47,25,3150,150
183,0,210,1.25,20,9500,500
184,0,210,4.43,5,7600,400
185,0,210,3.23,20,7600,400
186,0,210,0.61,15,3000,200
187,0,210,0.83,40,50,50
188,0,210,4.79,30,4200,350
189,0,210,3.43,25,1000,50
190,0,210,3.46,45,5200,400
191,0,210,2.94,25,6000,500
192,0,210,3.88,50,5600,400
193,0,210,0.69,25,8800,200
194,0,210,3.87,50,5250,350
195,0,210,1.38,10,2400,50
196,0,210,2.27,25,1400,350
197,0,210,2.29,10,450,150
198,0,210,2.56,5,9600,300
199,0,210,3.04,45,2500,250
200,0,210,3.67,25,8750,350
201,0,210,3.4,45,9100,350
202,0,210,4.86,25,4500,300
203,0,210,2.93,45,5000,250
204,0,210,2.9,10,9750,250
205,0,210,4.08,40,2400,300
206,0,210,1.54,35,6900,300
207,0,210,3.07,35,4800,100
208,0,210,0.52,40,9000,500
209,0,210,3.84,45,6300,450
210,0,210,4.22,40,7500,250
211,0,210,1.35,15,600,300
212,0,210,1.3,40,300,300
213,0,210,3.16,35,7750,50
214,0,210,2.94,10,3000,500
215,0,210,1.8,25,6300,350
216,0,210,3.19,40,9800,350
217,0,210,0.65,25,1750,250
218,0,210,0.72,20,3150,450
219,0,210,3.65,30,5500,500
220,0,210,1.77,45,2800,400
221,0,210,1.63,5,8850,150
222,0,210,1.83,40,3750,50
223,0,210,3.0,10,8050,50
224,0,210,3.19,5,1400,100
225,0,210,4.35,25,5100,150
226,0,210,0.55,50,8000,250
227,0,210,4.72,15,9450,450
228,0,210,3.03,10,1350,50
229,0,210,2.15,35,9750,50
230,0,210,4.63,45,1750,350
231,0,210,1.84,5,2200,50
232,0,210,0.71,30,7350,150
233,0,210,3.74,20,3900,300
234,0,210,0.75,35,5650,50
235,0,210,1.32,35,500,500
236,0,210,2.22,35,4850,50
237,0,210,1.93,20,100,50
238,0,210,4.11,25,6000,500
239,0,210,3.8,20,5500,500
240,0,210,4.58,25,5600,100
241,0,210,0.95,30,10000,500
242,0,210,0.69,20,6000,50
243,0,210,2.62,50,7750,250
244,0,210,4.43,25,6000,500
245,0,210,1.29,50,2400,200
246,0,210,4.96,5,2750,250
247,0,210,4.38,50,6400,400
248,0,210,1.93,5,9800,200
249,0,210,2.56,15,5200,400
250,0,210,1.32,50,8550,450
251,0,210,1.33,15,4500,300
252,0,210,1.88,45,5400,450
253,0,210,4.39,20,900,300
254,0,210,1.04,30,1000,500
255,0,210,1.24,50,5850,450
256,0,210,0.95,45,4800,100
257,0,210,2.88,45,6000,250
258,0,210,0.87,35,7650,50
259,0,210,4.56,30,4500,250
260,0,210,3.79,15,8800,400
261,0,210,3.03,20,1800,450
262,0,210,3.2,40,8050,350
263,0,210,3.15,5,7500,250
264,0,210,2.73,35,4400,400
265,0,210,4.32,5,1600,400
266,0,210,0.82,50,2000,500
267,0,210,2.73,10,7900,100
268,0,210,4.28,5,5800,200
269,0,210,2.13,45,10000,250
270,0,210,0.77,35,1050,350
271,0,210,3.93,20,4000,500
272,0,210,1.29,35,900,300
273,0,210,2.95,35,1900,100
274,0,210,3.88,35,3000,150
275,0,210,2.59,50,6800,400
276,0,210,0.94,50,9000,150
277,0,210,1.32,40,2400,200
278,0,210,0.68,25,5500,250
279,0,210,2.57,45,3850,350
280,0,210,2.74,45,6650,350
281,0,210,2.12,25,4550,350
282,0,210,4.21,25,350,350
283,0,210,2.92,10,3000,500
284,0,210,1.03,15,700,350
285,0,210,4.62,50,9500,500
286,0,210,4.63,30,2100,350
287,0,210,1.98,50,10000,500
288,0,210,4.96,20,1200,300
289,0,210,4.75,15,4400,200
290,0,210,1.17,35,4900,350
291,0,210,2.85,10,8400,150
292,0,210,1.82,5,6000,500
293,0,210,4.3,25,4200,350
294,0,210,0.98,35,2800,400
295,0,210,4.35,10,2800,200
296,0,210,1.04,35,6700,100
297,0,210,2.19,20,8000,400
298,0,210,0.74,45,8800,200
299,0,210,2.26,10,1000,200
300,0,210,3.47,30,3400,200
301,0,210,1.8,15,9450,450
302,0,210,2.72,25,9300,300
303,0,210,3.13,20,5000,500
304,0,210,1.78,20,8550,150
305,0,210,4.78,5,6500,250
306,0,210,4.55,20,5200,100
307,0,210,3.33,30,6900,300
308,0,210,0.67,45,6500,500
309,0,210,2.88,30,1000,100
310,0,210,1.03,25,7200,150
311,0,210,3.16,10,7000,250
312,0,210,0.78,50,8000,500
313,0,210,1.45,35,6400,400
314,0,210,4.55,30,1500,100
315,0,210,4.22,20,2500,500
316,0,210,2.28,50,5750,250
317,0,210,4.75,20,9100,350
318,0,210,1.07,5,7500,500
319,0,210,1.38,50,9450,350
320,0,210,3.73,40,6500,500
321,0,210,1.54,35,7000,500
322,0,210,1.28,5,4800,100
323,0,210,2.9,50,1500,100
324,0,210,2.66,5,5400,450
325,0,210,2.46,5,8400,300
326,0,210,4.76,35,5000,250
327,0,210,4.74,30,3000,200
328,0,210,4.79,40,4200,300
329,0,210,1.17,5,3750,250
330,0,210,0.8,40,10000,200
331,0,210,2.03,50,2400,100
332,0,210,3.62,45,3300,150
333,0,210,0.82,45,2750,250
334,0,210,3.79,15,6900,300
335,0,210,4.14,30,3200,50
336,0,210,4.57,20,8800,400
337,0,210,4.74,40,5200,200
338,0,210,3.72,35,9850,50
339,0,210,1.53,15,1200,200
340,0,210,1.5,35,700,100
341,0,210,0.5,25,900,100
342,0,210,0.74,20,6000,400
343,0,210,3.59,5,9000,300
344,0,210,2.28,15,8300,50
345,0,210,2.63,50,8700,150
346,0,210,4.36,25,9300,50
347,0,210,1.29,50,1000,500
348,0,210,2.31,35,6200,200
349,0,210,3.25,50,7100,100
350,0,210,4.22,50,2250,250
351,0,210,0.89,15,400,50
352,0,210,2.48,45,6500,500
353,0,210,3.9,40,2400,200
354,0,210,4.51,10,9900,300
355,0,210,4.9,20,2100,300
356,0,210,2.11,45,2450,350
357,0,210,4.7,30,600,300
358,0,210,2.83,40,3000,150
359,0,210,1.06,45,2500,100
360,0,210,4.94,35,9450,450
361,0,210,2.75,50,5600,350
362,0,210,1.38,5,7800,200
363,0,210,2.14,40,7200,100
364,0,210,4.42,20,4500,100
365,0,210,1.85,25,900,300
366,0,210,3.04,35,9600,200
367,0,210,3.77,30,8800,400
368,0,210,4.68,15,6300,450
369,0,210,4.49,30,7000,350
370,0,210,3.64,45,5600,350
371,0,210,2.01,40,5600,50
372,0,210,2.78,40,800,200
373,0,210,1.63,15,4000,100
374,0,210,0.82,50,600,200
375,0,210,1.01,15,8100,150
376,0,210,2.08,40,700,350
377,0,210,3.22,15,10000,500
378,0,210,3.52,10,3750,250
379,0,210,3.91,25,1800,100
380,0,210,4.96,25,7300,100
381,0,210,3.61,15,1200,50
382,0,210,3.91,40,5400,300
383,0,210,2.78,30,6400,100
384,0,210,0.62,10,7200,450
385,0,210,1.09,25,3600,200
386,0,210,4.15,45,7200,400
387,0,210,1.4,30,6650,50
388,0,210,4.26,50,3300,300
389,0,210,1.86,25,1200,400
390,0,210,1.07,40,1200,400
391,0,210,0.98,35,5950,350
392,0,210,1.29,40,7250,250
393,0,210,1.67,30,6200,200
394,0,210,2.98,20,3200,400
395,0,210,0.71,40,900,150
396,0,210,1.47,50,10000,400
397,0,210,1.35,15,2000,50
398,0,210,4.64,30,2800,200
399,0,210,1.88,15,1600,400
400,0,210,2.56,15,350,350
401,0,210,4.51,35,9900,300
402,0,210,3.27,40,1200,150
403,0,210,4.21,40,1000,500
404,0,210,0.92,25,2450,350
405,0,210,4.11,25,1600,400
406,0,210,4.12,30,4050,450
407,0,210,1.27,20,8000,200
408,0,210,1.56,15,4950,450
409,0,210,0.76,30,7650,150
410,0,210,4.26,50,7750,250
411,0,210,4.14,40,5750,250
412,0,210,3.2,30,2500,250
413,0,210,0.86,20,1750,350
414,0,210,1.84,45,900,300
415,0,210,1.15,5,8400,400
416,0,210,0.77,50,4500,450
417,0,210,1.45,30,5600,400
418,0,210,1.5,40,9800,200
419,0,210,4.37,50,1350,50
420,0,210,3.42,40,4900,350
421,0,210,4.41,15,3750,150
422,0,210,4.88,40,1500,300
423,0,210,0.63,5,7600,400
424,0,210,2.46,40,5600,350
425,0,210,3.87,20,2800,400
426,0,210,1.71,10,3800,100
427,0,210,2.86,45,400,400
428,0,210,4.23,15,6800,400
429,0,210,3.05,50,900,450
430,0,210,4.5,50,1350,450
431,0,210,1.41,30,5450,50
432,0,210,4.13,25,6300,350
433,0,210,4.13,45,9100,350
434,0,210,2.83,15,6800,200
435,0,210,2.2,5,9900,450
436,0,210,2.82,50,8000,250
437,0,210,0.69,5,3150,450
438,0,210,1.74,45,9000,500
439,0,210,0.88,15,6000,500
440,0,210,4.21,35,8600,200
441,0,210,1.73,20,1950,150
442,0,210,2.2,5,8400,350
443,0,210,3.28,10,8700,300
444,0,210,1.64,10,4750,250
445,0,210,4.06,35,10000,400
446,0,210,2.68,10,7250,250
447,0,210,4.38,20,4250,250
448,0,210,4.27,25,5250,50
449,0,210,0.92,5,6300,150
450,0,210,1.32,30,7050,150
451,0,210,4.6,45,150,50
452,0,210,2.22,15,7000,500
453,0,210,2.0,50,7950,50
454,0,210,1.22,15,1700,100
455,0,210,2.55,10,1000,250
456,0,210,3.4,45,5400,450
457,0,210,4.04,5,7900,100
458,0,210,2.78,15,7800,300
459,0,210,2.68,40,3500,350
460,0,210,4.6,25,5800,200
461,0,210,4.45,25,7800,150
462,0,210,3.64,50,9900,450
463,0,210,3.83,5,5900,100
464,0,210,2.74,35,4400,400
465,0,210,1.52,30,8100,450
466,0,210,3.78,40,3100,50
467,0,210,2.65,25,10000,100
468,0,210,3.41,10,5400,450
469,0,210,1.55,45,9000,500
470,0,210,4.61,50,2250,250
471,0,210,0.55,15,4800,50
472,0,210,2.08,45,8100,300
473,0,210,3.61,50,1800,450
474,0,210,4.29,50,5600,100
475,0,210,2.88,10,2700,300
476,0,210,3.05,40,5400,150
477,0,210,4.8,5,9150,150
478,0,210,4.98,15,7200,50
479,0,210,3.69,35,9800,350
480,0,210,2.13,10,6000,250
481,0,210,1.05,50,7400,200
482,0,210,2.87,30,4050,450
483,0,210,3.29,10,6000,150
484,0,210,2.52,40,9600,400
485,0,210,3.93,20,6500,250
486,0,210,3.6,10,8200,100
487,0,210,2.25,30,1050,350
488,0,210,3.4,50,9000,300
489,0,210,3.54,50,1000,500
490,0,210,2.52,15,400,400
491,0,210,1.31,10,9100,350
492,0,210,3.83,20,1800,300
493,0,210,1.36,10,2000,400
494,0,210,3.79,50,1900,50
495,0,210,4.72,35,1200,400
496,0,210,1.71,25,9900,150
497,0,210,2.72,30,8400,400
498,0,210,4.28,50,1600,400
499,0,210,2.4,5,2600,200
500,0,210,3.63,5,9300,150
501,0,210,2.74,20,7600,50
502,0,210,2.94,25,1500,500
503,0,210,0.69,35,2500,100
504,0,210,2.8,45,6250,250
505,0,210,3.83,30,6900,100
506,0,210,1.85,35,2600,100
507,0,210,4.74,35,6250,250
508,0,210,3.82,45,5100,300
509,0,210,4.2,35,4900,350
510,0,210,1.26,30,8550,450
511,0,210,4.61,30,7700,350
512,0,210,2.09,50,3000,300
513,0,210,4.46,15,3000,300
514,0,210,4.37,50,800,400
515,0,210,3.01,15,100,50
516,0,210,0.95,10,4500,500
517,0,210,3.17,40,6000,200
518,0,210,2.57,5,3500,250
519,0,210,1.65,25,600,300
520,0,210,1.57,20,2750,250
521,0,210,1.5,20,4900,350
522,0,210,1.87,5,4500,50
523,0,210,2.35,30,7600,200
524,0,210,3.58,30,4000,500
525,0,210,1.34,50,7300,100
526,0,210,2.84,25,1400,200
527,0,210,2.68,50,900,450
528,0,210,0.82,5,3900,300
529,0,210,3.58,10,9450,450
530,0,210,3.77,40,4500,150
531,0,210,1.89,50,2000,400
532,0,210,1.43,25,1800,300
533,0,210,4.24,30,7200,300
534,0,210,2.25,20,5950,350
535,0,210,1.37,5,1350,150
536,0,210,2.58,20,3900,300
537,0,210,4.29,5,8400,200
538,0,210,2.05,5,5850,50
539,0,210,1.92,5,4000,500
540,0,210,2.99,5,3150,450
541,0,210,3.92,15,4000,100
542,0,210,4.91,5,3000,200
543,0,210,4.47,5,8750,250
544,0,210,1.58,40,3300,150
545,0,210,1.38,45,9750,50
546,0,210,3.05,40,4000,200
547,0,210,3.21,5,2800,350
548,0,210,2.41,20,4550,350
549,0,210,3.33,20,8500,500
550,0,210,1.72,35,7000,350
551,0,210,4.62,10,4000,200
552,0,210,1.35,35,4800,150
553,0,210,3.74,50,10000,500
554,0,210,1.87,25,2800,350
555,0,210,2.92,10,400,400
556,0,210,1.4,5,3600,150
557,0,210,1.27,50,5600,200
558,0,210,3.86,15,1350,450
559,0,210,3.9,40,8100,450
560,0,210,0.78,35,1400,350
561,0,210,3.32,20,8400,200
562,0,210,2.88,20,4950,450
563,0,210,0.68,15,6000,500
564,0,210,0.78,50,9700,100
565,0,210,0.93,10,4800,300
566,0,210,0.84,5,8700,50
567,0,210,2.39,20,9000,450
568,0,210,4.22,25,9400,50
569,0,210,2.36,10,6750,50
570,0,210,0.94,20,5300,100
571,0,210,1.21,40,5600,200
572,0,210,2.24,10,7900,100
573,0,210,1.64,40,4950,450
574,0,210,0.78,30,7350,350
575,0,210,1.42,45,500,500
576,0,210,1.24,10,4500,450
577,0,210,1.13,45,8300,100
578,0,210,4.13,40,6100,50
579,0,210,4.69,15,2250,150
580,0,210,2.09,50,4950,450
581,0,210,0.68,30,8800,200
582,0,210,4.21,20,6000,300
583,0,210,3.47,20,4600,200
584,0,210,1.5,20,6750,450
585,0,210,4.8,40,800,400
586,0,210,3.68,20,5250,50
587,0,210,2.63,10,9200,400
588,0,210,4.22,35,8600,200
589,0,210,0.77,50,5250,350
590,0,210,1.58,15,4000,500
591,0,210,4.13,30,8200,200
592,0,210,3.28,50,3600,400
593,0,210,4.49,30,800,400
594,0,210,3.52,30,6800,100
595,0,210,1.96,15,6400,400
596,0,210,2.68,10,7650,50
597,0,210,0.6,35,6750,250
598,0,210,3.33,30,3400,200
599,0,210,3.19,30,6900,100
600,0,210,3.59,50,9600,400
601,0,210,4.4,15,3750,250
602,0,210,1.42,15,4250,250
603,0,210,0.67,50,8800,400
604,0,210,1.39,5,6900,300
605,0,210,4.58,45,7800,300
606,0,210,3.63,15,2800,400
607,0,210,3.42,35,7000,500
608,0,210,4.91,20,2800,400
609,0,210,0.62,20,1800,450
610,0,210,2.78,35,4950,50
611,0,210,0.66,5,5900,50
612,0,210,3.4,35,1750,350
613,0,210,2.16,50,7200,400
614,0,210,3.72,40,4000,500
615,0,210,1.44,35,6000,400
616,0,210,0.62,50,1900,100
617,0,210,1.45,50,8000,500
618,0,210,4.06,45,450,450
619,0,210,3.6,35,8000,400
620,0,210,1.37,30,9000,250
621,0,210,2.27,45,800,400
622,0,210,4.91,35,1750,250
623,0,210,2.16,50,8400,200
624,0,210,1.95,30,6300,350
625,0,210,3.98,40,10000,500
626,0,210,4.29,5,4800,200
627,0,210,3.56,20,8500,500
628,0,210,0.64,25,6250,250
629,0,210,1.45,5,8800,200
630,0,210,2.61,5,6000,200
631,0,210,2.93,45,3000,500
632,0,210,3.13,40,8000,500
633,0,210,3.22,40,1000,250
634,0,210,4.24,15,8400,300
635,0,210,3.11,40,5500,500
636,0,210,2.9,45,5950,350
637,0,210,2.49,5,5200,400
638,0,210,4.14,25,4500,250
639,0,210,1.26,15,1350,450
640,0,210,1.65,25,6150,50
641,0,210,2.36,25,5800,100
642,0,210,2.2,40,4500,300
643,0,210,3.68,15,9700,50
644,0,210,4.55,45,2500,500
645,0,210,2.83,20,7650,150
646,0,210,2.51,10,1600,400
647,0,210,3.72,15,500,500
648,0,210,1.64,50,7050,150
649,0,210,1.67,5,6650,350
650,0,210,4.4,40,5500,500
651,0,210,1.45,20,900,100
652,0,210,0.57,45,9000,450
653,0,210,1.97,15,4000,200
654,0,210,0.93,35,6400,200
655,0,210,4.38,40,8100,150
656,0,210,4.87,35,900,150
657,0,210,2.04,25,7350,150
658,0,210,0.56,10,4050,450
659,0,210,2.42,5,1200,150
660,0,210,3.16,5,1800,200
661,0,210,1.07,10,6000,400
662,0,210,2.4,20,4500,100
663,0,210,4.95,45,8400,300
664,0,210,2.87,40,5700,300
665,0,210,0.58,35,900,300
666,0,210,3.52,20,8400,350
667,0,210,2.58,50,4650,150
668,0,210,2.88,35,400,400
669,0,210,3.66,5,350,350
670,0,210,4.92,45,3200,100
671,0,210,4.52,25,3100,100
672,0,210,1.7,20,2250,450
673,0,210,0.94,15,10000,500
674,0,210,4.53,20,3900,300
675,0,210,0.7,10,7950,150
676,0,210,3.0,5,5200,400
677,0,210,3.96,40,9000,500
678,0,210,2.35,5,7200,400
679,0,210,3.92,10,2400,300
680,0,210,2.81,5,1300,100
681,0,210,2.17,50,9400,50
682,0,210,1.68,25,4500,150
683,0,210,3.29,5,4000,400
684,0,210,0.94,10,7200,150
685,0,210,3.36,45,3500,250
686,0,210,4.4,45,9000,500
687,0,210,2.2,15,9800,350
688,0,210,3.08,25,4000,400
689,0,210,2.26,35,2400,200
690,0,210,2.43,20,1500,300
691,0,210,3.61,40,6900,100
692,0,210,2.29,10,8500,500
693,0,210,0.98,10,2400,300
694,0,210,3.68,40,9300,300
695,0,210,3.27,10,700,350
696,0,210,4.92,45,2600,200
697,0,210,2.75,40,6500,50
698,0,210,4.75,50,6650,350
699,0,210,2.37,25,2000,500
700,0,210,4.57,45,3700,50
701,0,210,3.39,15,8700,300
702,0,210,2.49,45,3450,150
703,0,210,1.1,30,9450,450
704,0,210,0.5,20,8350,50
705,0,210,1.08,10,5850,450
706,0,210,1.93,25,9000,50
707,0,210,2.54,40,4000,400
708,0,210,4.5,10,900,450
709,0,210,3.94,50,2400,100
710,0,210,4.59,35,6000,500
711,0,210,2.1,5,4000,500
712,0,210,2.21,30,6300,150
713,0,210,1.87,40,2500,250
714,0,210,1.99,45,2000,500
715,0,210,0.74,15,3750,150
716,0,210,1.97,30,5800,200
717,0,210,3.71,50,4000,250
718,0,210,3.74,45,450,450
719,0,210,3.64,10,7800,300
720,0,210,2.08,40,6300,50
721,0,210,2.56,50,1800,150
722,0,210,3.2,30,3500,500
723,0,210,2.32,20,1800,200
724,0,210,0.58,40,4850,50
725,0,210,2.1,5,1200,300
726,0,210,4.77,40,2800,50
727,0,210,0.62,40,1000,500
728,0,210,4.45,5,5400,200
729,0,210,2.45,35,1200,300
730,0,210,2.25,10,9450,150
731,0,210,1.55,30,7200,450
732,0,210,4.85,35,9450,150
733,0,210,2.04,45,8000,100
734,0,210,0.8,40,4500,450
735,0,210,2.21,35,4500,100
736,0,210,1.23,10,2800,200
737,0,210,4.05,10,9000,300
738,0,210,3.53,5,800,100
739,0,210,3.39,35,8800,200
740,0,210,0.53,35,1200,200
741,0,210,2.82,25,5850,450
742,0,210,1.1,15,8800,200
743,0,210,4.77,15,7600,400
744,0,210,2.26,15,6750,450
745,0,210,1.92,40,8100,300
746,0,210,2.55,20,8850,150
747,0,210,1.41,20,8100,450
748,0,210,3.56,5,600,200
749,0,210,3.05,15,8000,500
750,0,210,1.55,35,1000,500
751,0,210,1.75,50,9100,100
752,0,210,3.81,5,5400,50
753,0,210,4.22,30,1400,200
754,0,210,1.96,45,7800,300
755,0,210,1.88,20,5400,150
756,0,210,2.1,45,8250,50
757,0,210,4.73,40,5400,300
758,0,210,1.25,25,9000,200
759,0,210,3.89,40,5400,200
760,0,210,3.25,5,8800,200
761,0,210,1.36,40,8400,400
762,0,210,1.74,35,6900,300
763,0,210,3.93,5,8750,250
764,0,210,3.25,40,9500,50
765,0,210,4.97,15,7000,500
766,0,210,2.23,15,500,500
767,0,210,1.9,5,350,350
768,0,210,1.24,25,3200,200
769,0,210,3.24,25,6900,300
770,0,210,3.94,45,6250,250
771,0,210,3.33,10,3500,500
772,0,210,4.36,15,9500,500
773,0,210,2.32,30,9600,200
774,0,210,1.32,50,5500,500
775,0,210,2.35,5,7200,400
776,0,210,0.69,20,9500,250
777,0,210,1.17,35,4400,400
778,0,210,0.66,15,5600,350
779,0,210,1.93,35,5950,350
780,0,210,1.49,5,1750,250
781,0,210,4.23,50,3200,400
782,0,210,1.1,10,9800,200
783,0,210,1.65,50,2600,50
784,0,210,2.17,40,2800,50
785,0,210,2.87,50,4200,300
786,0,210,3.49,40,3600,400
787,0,210,4.74,40,1200,300
788,0,210,3.43,15,900,300
789,0,210,4.12,25,6300,150
790,0,210,4.01,25,4500,500
791,0,210,1.67,35,5800,200
792,0,210,0.63,5,4500,450
793,0,210,1.15,20,3000,250
794,0,210,2.26,35,1400,350
795,0,210,4.55,45,9000,500
796,0,210,1.94,40,4200,300
797,0,210,4.6,30,6200,200
798,0,210,3.07,50,8900,100
799,0,210,3.99,25,5550,150
800,0,210,1.1,20,8000,250
801,0,210,2.14,30,700,100
802,0,210,1.27,15,8100,450
803,0,210,3.79,45,5600,200
804,0,210,1.53,50,9450,350
805,0,210,1.31,35,9200,400
806,0,210,0.73,45,2400,400
807,0,210,0.71,10,3850,350
808,0,210,4.06,35,4750,250
809,0,210,0.7,25,4500,450
810,0,210,2.75,50,400,400
811,0,210,1.41,50,7400,200
812,0,210,0.94,35,3500,100
813,0,210,3.85,20,5400,450
814,0,210,1.84,40,7350,350
815,0,210,2.52,40,9900,150
816,0,210,1.01,40,5550,50
817,0,210,1.96,20,1500,500
818,0,210,4.82,5,9750,50
819,0,210,3.46,25,6000,150
820,0,210,2.68,30,1500,500
821,0,210,3.89,10,5250,350
822,0,210,3.25,35,6800,400
823,0,210,4.75,40,8400,200
824,0,210,2.53,35,3150,350
825,0,210,3.43,15,9000,300
826,0,210,0.73,45,8850,50
